,Job Title,Location,Salary From,Salary To,Python,Java,C++,SQL,Javascript,linux
11072,Senior Data Scientist,NE,115000.0,130000.0,1,0,0,1,0,0
11073,Senior Data Scientist,OH,120000.0,150000.0,1,0,0,1,0,0
11074,Data Science and Visualization Specialist / Engineer - (Dayton OH),OH,,,1,0,0,0,0,0
11075,"Specialist, Data Engineer/Database Administrator (Snowflake or Teradata)",OH,,,1,0,0,1,0,0
11076,Statistician,OH,,,0,0,0,0,0,0
11077,Assistant Professor of Mathematics,OH,,,0,0,0,0,0,0
11078,Data Scientist,SC,,,1,1,0,1,1,0
11079,Statistician III,SC,,,0,0,0,1,0,0
11080,Data Analyst III (REMOTE),GA,,,1,0,0,1,0,0
11081,Network with Slalom Build - Data Engineering,GA,,,1,1,0,1,0,0
11082,Big Data Software Engineer III,GA,,,0,1,0,0,0,0
11083,Senior Data Engineer for EPAM Project,GA,,,1,0,0,1,0,0
11084,Senior Machine Learning Engineer,GA,70300.0,139800.0,1,0,0,0,0,0
11085,AI/ML Engineer - ATAS - Open Rank,GA,,,1,0,1,0,0,0
11086,Data Scientist,AL,,,1,0,0,0,0,1
11087,Senior Cyber Systems Architect,US,86000.0,138000.0,0,0,0,0,0,0
11088,Chinese-Mandarin Operational Language Analyst Level 4,HI,,,0,0,0,0,0,0
11089,Data Scientist Subject Matter Expert (SME),NC,,,1,0,0,1,0,0
11090,Data Scientist – Global Battery Supply Chains,NC,,,1,0,0,0,0,0
11091,"Data Analytics Manager (Raleigh, NC)",NC,,,0,0,0,0,0,0
11092,Senior Data Analyst (SQL Expertise/ Banking Domain),NC,,,0,0,0,1,0,0
11093,Senior Inference Performance Architect - Deep Learning,NC,176000.0,,1,0,1,0,0,0
11094,SR DATA ANALYST - HYBRID 5K sign on bonus!,NH,,,1,0,0,1,0,0
11095,Data Engineer (W2 and onsite),MI,,,1,1,0,1,0,0
11096,Senior Backend Engineer (AI Startup),MI,120000.0,180000.0,0,0,0,0,0,0
11097,Senior Machine Learning Engineer,MI,150000.0,200000.0,1,0,0,1,0,0
11098,Data Solutions Manager (Remote-Continental U.S.),KY,,,0,0,0,1,0,0
11099,Data Architect,ME,,,1,1,0,1,0,0
11100,Sr. Data Analyst (W2 Only),NJ,124800.0,,1,0,0,1,0,0
11101,Senior Data Scientist,NJ,,,1,0,0,1,0,0
11102,Senior Manager Insights & Analytics,NJ,115000.0,230000.0,0,0,0,0,0,0
11103,"Senior Manager, Data Engineer",NJ,,,1,0,0,0,0,0
11104,Senior Data Engineer - Data Analytics (Remote eligible),NJ,100000.0,140000.0,1,1,0,1,1,0
11105,Statistical Programmer III,NJ,,,0,0,0,0,0,0
11106,"Senior Manager, Statistical Programming",NJ,,,0,0,0,0,0,0
11107,"Sr. Manager/Associate Director - Analytics Consulting (CPG, D-Com/Omni-Channel)",NJ,,,0,0,0,0,0,0
11108,Pro Tem Instructor (Data Science Undergraduate Program),OR,,,0,0,0,0,0,0
11109,Data Engineer,VA,,,1,0,0,1,0,0
11110,Data Visualization Developer Expert | Work from Home!,VA,80000.0,115000.0,1,0,0,1,0,0
11111,Data Analyst,VA,,,0,0,0,0,0,0
11112,"Manager, Research Science",VA,,,1,0,0,1,0,0
11113,Lead Data Science Architect,VA,,,1,0,0,1,0,0
11114,Data Scientist / Analyst - Senior,VA,,,1,0,0,1,0,0
11115,Data Scientist - Senior,VA,,,1,0,0,1,0,0
11116,Research Analyst - Artificial Intelligence Scientist,VA,,,1,0,0,0,0,0
11117,Intelligence Analyst,VA,,,0,1,0,1,1,0
11118,Data Engineer (AWS),OK,100000.0,120000.0,0,0,0,1,0,0
11119,"Executive Director, Data Science - Pricing Analytics",RI,,,1,0,0,0,0,0
11120,Senior Data Analyst - FME - Utilities,WA,80000.0,105000.0,1,0,0,1,0,0
11121,"Senior Engineer - People Data & Analytics (Hybrid, Seattle)",WA,132200.0,173500.0,1,1,0,1,1,0
11122,"Data Scientist, Edge Capacity Planning (Seattle)",WA,156750.0,228000.0,1,0,0,1,0,0
11123,Senior Data Engineer,WA,145877.0,197363.0,0,0,0,1,0,0
11124,Services and Solutions Performance Analyst,WA,,,0,0,0,0,0,0
11125,"Machine Learning Engineer, Recommendation, E-Commerce Alliance",WA,129200.0,194750.0,1,0,1,0,0,0
11126,Senior Architect - Data Engineering,WA,,,1,1,1,1,0,0
11127,"Director, Product Management - Data Science",WA,264000.0,,0,0,0,0,0,0
11128,MedwinsureIT LLC requires Senior Data Analyst,CT,,,0,0,0,1,0,0
11129,"Data Scientist, Underwriting Automation and Artificial Intelligence",CT,121700.0,200800.0,0,0,0,0,0,0
11130,"Pricing Actuarial Analyst, Specialty Lines",CT,80000.0,120000.0,1,0,0,1,0,0
11131,Investment Performance Reporting Associate,DE,,,1,1,0,1,0,0
11132,Machine Learning Expert,AZ,,,0,0,0,0,0,0
11133,Senior Machine Learning Engineer,AZ,150000.0,200000.0,1,0,0,1,0,0
11134,Senior Director of AI Software Strategy/Senior AI Principal Engineer,AZ,,,0,0,0,0,0,0
11135,Target Digital Network Analyst Level 2,UT,,,0,0,0,0,0,0
11136,Lead-Data Engineer,TN,,,0,0,0,0,0,0
11137,Principal Data Engineer - Streaming,TN,,,0,0,0,0,0,0
11138,Epidemiology statistician,TN,89440.0,110240.0,0,0,0,1,0,0
11139,Senior Machine Learning Scientist - Cyber Identity and Biometrics,TN,,,0,0,0,0,0,0
11140,Senior Machine Learning Engineer,NV,150000.0,200000.0,1,0,0,1,0,0
11141,Data Scientist,MA,,,1,0,0,0,0,0
11142,Senior Data Scientist I - Molecular Data Science,MA,121050.0,195000.0,1,0,0,0,0,0
11143,Associate Consultant,MA,,,1,1,0,1,0,0
11144,Sr. Machine Learning / Data Science Engineer,MA,,,1,0,0,1,0,1
11145,Senior Manager - Data Analytics and Insights,MA,,,0,0,0,1,0,0
11146,"AI/ML Engineer IV - Waltham, MA",MA,,,1,1,1,0,0,0
11147,Signal Processing Engineer,MA,,,1,0,0,0,0,0
11148,Cost Analyst,MA,,,0,0,0,0,0,0
11149,Senior Research Engineer-Machine Learning,MA,120941.0,150000.0,1,1,1,0,0,0
11150,Pharmacy Analytics Senior Manager,MA,,,0,0,0,1,0,0
11151,Post Doctoral Associate,MA,,,1,0,1,0,0,0
11152,Senior Embedded Machine Learning Software Engineer,MA,,,1,0,1,0,0,1
11153,USDA-ARS SCINet AI Machine Learning in Maize Genomics Postdoctoral Fellowship,IA,,,0,0,0,0,0,1
11154,Data Scientist,CA,,,1,0,0,0,0,0
11155,Data Science Program Manager,CA,72700.0,176000.0,0,0,0,0,0,0
11156,Sr Data Instrumentation Scientist,CA,136038.0,182490.0,1,0,0,1,0,0
11157,Data Scientist,CA,,,0,0,0,1,0,0
11158,Data Scientist – San Diego,CA,90000.0,115000.0,0,0,0,0,0,0
11159,Data Scientist 6,CA,146000.0,,1,0,0,1,0,0
11160,"Project Manager, Data Science",CA,43300.0,110100.0,1,0,0,0,0,0
11161,Senior Data Scientist,CA,120000.0,150000.0,1,0,0,1,0,0
11162,Senior Data Scientist,CA,120000.0,150000.0,1,0,0,1,0,0
11163,Data Scientist - TikTok E-commerce Governance,CA,123911.0,269289.0,1,0,0,1,0,0
11164,Senior Data Engineer,CA,,,1,0,0,1,0,0
11165,"Cybersecurity Analyst, Mid",CA,,,0,0,0,0,0,0
11166,HID-Machine Learning R&D Engineer,CA,,,1,0,1,0,0,0
11167,"Postdoctoral Fellow, Population Genetics/Genomic Data Science",CA,50000.0,90000.0,0,0,0,0,0,0
11168,Sr. Data & Analytics Manager,CA,168480.0,,1,0,0,1,0,0
11169,Senior Business Data Analyst - Remote EST and CST Time Zones Only,IN,,,0,0,0,0,0,0
11170,Senior Machine Learning Software Engineer,IN,,,1,0,1,0,0,1
11171,"Associate Engineer, Analysis/Systems Engineering (Statistician)",AR,,,0,0,0,0,0,0
11172,Data Analyst (remote),WA,81666.0,115934.0,1,0,0,1,0,0
11173,Data Analyst,VA,70000.0,85000.0,1,0,0,1,0,0
11174,"Director, Data Science - Applied Research",VA,269400.0,,1,0,1,0,0,0
11175,Principal Data Analyst - Clinical Decision Support - Optum Health,WA,101200.0,184000.0,1,0,0,1,0,0
11176,Machine Learning Engineer,VA,73100.0,166000.0,1,0,0,0,0,0
11177,Data Scientist,VA,118300.0,245700.0,1,1,1,0,0,1
11178,Lead Data Scientist,VA,170000.0,,1,0,0,1,0,0
11179,Data Scientist,VA,,,1,0,0,0,0,0
11180,Senior Healthcare Data Analyst,VA,,,0,0,0,0,0,0
11181,Senior-Level Data Scientist,WA,,,1,1,1,0,1,0
11182,Associate Director of Enterprise Architecture,WA,,,0,0,0,0,0,0
11183,Scientific Program Analyst,MD,,,0,0,0,0,0,0
11184,Systems Analyst (Socrata),MD,,,0,0,0,0,0,0
11185,"Software Engineer, Machine Learning",WA,140000.0,204000.0,1,1,1,0,0,0
11186,Project Manager,WA,,,0,0,0,0,0,0
11187,Data Engineer,TX,,,1,0,0,1,0,0
11188,Senior-Big Data Software Engineer,TX,148512.0,231100.0,1,1,0,1,0,1
11189,Senior Data Analyst,TX,,,1,0,0,1,0,0
11190,Client Development Data Analyst,TX,74000.0,108000.0,1,0,0,1,0,0
11191,Machine Learning Ops Engineering Scientist Associate R26897,TX,78000.0,120000.0,1,0,1,0,0,1
11192,Senior Data Analyst,TX,,,1,0,0,1,0,0
11193,Data and Analytics Consultant,TX,,,1,0,0,1,0,0
11194,Personalization & Loyalty Analyst,TX,,,0,0,0,1,0,0
11195,"Corporate Business Data Analyst - Valhalla (Westchester County), NY, Newtown Square, PA, Florham Park, NJ, Atlanta, GA, Dallas, TX",TX,90000.0,105000.0,0,0,0,1,0,0
11196,"Platform Solutions, Enterprise Partnerships-RICHARDSON-Vice President-Fraud Strategy",TX,,,1,0,0,1,0,0
11197,Lead Data Engineer,TX,,,1,1,0,1,0,0
11198,People Analytics Partner,TX,,,1,0,0,1,0,0
11199,Real Time Trading Analyst,TX,,,1,0,0,1,0,0
11200,Supply Chain Construction Services Manager,TX,112200.0,194800.0,0,0,0,0,0,0
11201,"Senior Admissions Coordinator for Online Programs, Department of Computer Science",TX,55000.0,,0,0,0,0,0,0
11202,DWC Senior Research/Data Analyst,MO,48915.0,70655.0,0,0,0,1,0,0
11203,Data Engineer Lead,IL,,,0,0,0,1,0,0
11204,USDA-ARS SCINet/AI-COE Postdoctoral Fellowship in Using AI to Develop a Cross Kingdom Gene Editing Tool Kit,MO,85000.0,95000.0,0,0,0,0,0,0
11205,Machine Learning Engineer,VT,,,1,0,0,1,0,1
11206,Statistical Analyst,FL,,,0,0,0,0,0,0
11207,Data Scientist (Biopharma/Biotech),FL,70000.0,130000.0,1,0,0,0,0,1
11208,Data Analyst /Operations Research,FL,,,1,0,0,0,0,0
11209,Lead Business Process Analyst,FL,80000.0,110000.0,0,0,0,0,0,0
11210,Faculty - Artificial Intelligence (Course Director),FL,,,1,1,1,0,0,0
11211,Lead AI/ML Engineer,FL,,,1,1,0,1,0,0
11212,Digital Marketing Analyst,MD,75000.0,,0,0,0,1,0,0
11213,Head of Data Governance & Policy: Value Realisation,MD,,,0,0,0,0,0,0
11214,Ocean Biogeochemical Scientific Programmer,MD,,,1,0,0,0,0,0
11215,"Data Scientist, Crypto Investment Firm",MD,140000.0,170000.0,1,0,0,1,0,0
11216,Malware Analyst Level 2,MD,,,0,0,1,0,0,0
11217,Senior Data Scientist- Office of Capacity Management,MD,,,0,1,0,0,0,0
11218,Data Scientist 4 (Enterprise Data Modeling Team),MD,,,0,0,0,0,0,0
11219,Evaluation Coordinator,MD,,,0,0,0,0,0,0
11220,System Analyst/System Architect Level 2,MD,,,0,0,0,1,0,1
11221,Membership Database Administrator,US,,,0,0,0,1,0,0
11222,"Senior Data Analyst, Business Insights",NY,60000.0,120000.0,0,0,0,1,0,0
11223,DATA SCIENCE CONSULTANT NEW YORK,NY,,,1,0,0,0,0,0
11224,Senior Data Analyst,NY,208000.0,260000.0,1,0,0,1,0,0
11225,Data Scientist,NY,,,1,0,0,0,0,0
11226,"Data Analytics and Insights Lead, Growth Lab Marketing",NY,151000.0,232000.0,0,0,0,1,0,0
11227,Strategic Analytics Manager,NY,151250.0,176250.0,1,0,0,1,0,0
11228,Corporate & Investment Bank: Business Manager-Data Analytics and Artificial Intelligence-Senior Associate,NY,85500.0,130000.0,0,0,0,0,0,0
11229,"Director, Data Science and Analytics, Digital Americas",NY,140000.0,180000.0,1,0,0,1,0,0
11230,Data Scientist / Quantitative Analyst,NY,,,0,0,0,0,0,0
11231,"Associate, Marketing Sciences, blu.",NY,100000.0,120000.0,1,0,0,0,0,0
11232,"Software Engineer, Product - Generative AI",NY,205000.0,281000.0,0,0,0,0,0,0
11233,R20732 Statistical Analyst Consultant,NY,135200.0,166400.0,0,0,0,0,0,0
11234,"Machine Learning Engineer, AI Lab",NY,274560.0,297.0,1,0,0,0,0,0
11235,Technology Infrastructure Engineering Specialist Levels 1-7,NY,108631.0,,0,0,0,0,0,0
11236,"Software Engineer, Infrastructure - Generative AI",NY,140000.0,204000.0,0,1,1,0,0,0
11237,IT Data Scientist,WI,,,0,0,0,0,0,0
11238,Senior Data Engineer,US,119633.0,146218.0,1,1,0,1,0,0
11239,Data Scientist,PA,,,1,0,0,1,0,0
11240,Quantitative Data Engineer - Sports Analytics,PA,,,1,0,0,0,0,0
11241,Data Scientist (SAS experience preferred),PA,,,1,0,0,1,0,0
11242,AI Software Engineer – Machine Vision,PA,,,1,0,0,0,0,0
11243,Full Stack Developer – School of Computer Science – CSD,PA,,,1,1,0,1,1,0
11244,"VP, Claims AI",CT,128500.0,215000.0,1,0,0,0,0,0
11245,Vigilance Reporting Specialist,PA,,,0,0,0,0,0,0
11246,Data Analyst,CO,6391.0,7192.0,0,0,0,0,0,0
11247,Sr. Quality Data Analyst,CO,68072.0,129213.0,0,0,0,1,0,0
11248,Data Scientist – Cybersecurity (BHJOB22048_730),CO,,,1,1,0,1,0,0
11249,Radio Frequency Discovery Analyst (Skillbridge Participants Only),CO,84000.0,140000.0,1,0,0,0,0,0
11250,Senior Product Manager - Machine Learning,CO,110000.0,140000.0,0,0,0,0,0,0
11251,Data Science Analyst,IL,,,1,0,0,1,0,0
11252,Applied Machine Learning Scientist,IL,,,1,0,0,1,0,0
11253,"Director, Data and Analytics",IL,,,0,0,0,0,0,0
11254,Data Analytics Engineer - Cons II,IL,93000.0,126000.0,1,1,0,1,0,1
11255,Analyst,IL,,,0,0,0,0,0,0
11256,Data Scientist Senior Consultant,IL,,,1,0,0,1,0,0
11257,"Associate Director, Statistics",IL,,,0,0,0,0,0,0
11258,Far Horizons Data Science Postdoctoral Fellow,IL,60000.0,66000.0,1,0,1,0,0,0
11259,Senior Data Scientist,IL,,,1,0,0,1,0,0
11260,Healthcare Economics Analytics Analyst,IL,,,0,0,0,1,0,0
11261,Data Scientist,MN,,,1,1,0,1,0,0
11262,Data Analyst Senior – Health Care Economics,MN,,,0,0,0,1,0,0
11263,Senior Machine Learning Engineer,MN,70300.0,139800.0,1,0,0,0,0,0
11264,Risk Analyst,NE,,,0,0,0,1,0,0
11265,Sales Data Analyst,OH,100000.0,110000.0,1,0,0,1,0,0
11266,Mid-Level Data Scientist,OH,,,1,0,0,0,0,0
11267,Business Analyst,DE,,,0,0,0,0,0,0
11268,Signal Processing Engineer,OH,,,1,0,0,0,0,0
11269,"Executive Director, Center for Business Analytics, Carl H. Lindner College of Business, Hybrid",OH,,,0,0,0,0,0,0
11270,"Director, Data Science",SC,,,1,0,0,1,0,0
11271,Statistical and Research Analyst III / 60018935RP,SC,,,0,0,0,1,0,0
11272,Senior Data Analyst (Customer Experience) - Remote,GA,150000.0,,1,1,1,1,0,0
11273,"Sr. Data Analyst, ACS Resource Planning",GA,,,1,0,0,1,0,0
11274,X-Ray Team Machine Learning/Computer Vision Scientist,GA,,,0,0,0,0,0,0
11275,Sustainability Manager -ESG Reporting & Insights,GA,,,0,0,0,1,0,0
11276,Senior Software Product Manager,GA,,,0,0,0,0,0,0
11277,Senior Architect - Data Engineering,GA,,,1,1,1,1,0,0
11278,"Entry Level Computer Scientist - Full Stack Developer, AI/ML",AL,,,1,0,1,0,0,0
11279,Data Engineer,HI,58300.0,133000.0,1,1,0,1,0,0
11280,Assistant Professor or Associate Professor of Computer Science-Software Engineering,HI,,,0,0,0,0,0,0
11281,Data Scientist,NC,,,1,0,0,1,0,0
11282,Finite Element Software Tester,NC,,,1,0,0,0,0,0
11283,Data Analytics & Visualization Instructor - UNC Charlotte (Remote),NC,,,1,1,0,1,1,0
11284,Data Scientist SME,NC,,,0,0,0,0,0,0
11285,Data Engineering Architect - Manager/Sr. Manager,NC,,,1,1,1,1,0,0
11286,Data Analytic Engineer,NH,,,1,0,0,0,0,0
11287,Lead Data Scientist,MI,93000.0,191000.0,1,0,0,1,0,0
11288,Sr Data Engineer,MI,,,0,0,0,1,0,0
11289,Pricing Analyst,MI,,,0,0,0,0,0,0
11290,Data Management Analyst Senior,KY,42931.0,68702.0,1,0,0,1,0,0
11291,Business Intelligence Retail Analyst,ME,,,1,1,0,1,0,0
11292,Data Analyst,NJ,,,1,0,0,1,0,0
11293,Principal Data Scientist,NJ,,,1,0,0,0,0,0
11294,Senior Data Scientist,NJ,146000.0,234000.0,1,0,0,1,0,0
11295,CHC Data and Analytics Lead - NA,NJ,,,0,0,0,0,0,0
11296,Sr. Statistical Programming,NJ,,,0,0,0,0,0,0
11297,QMS Technical Lead,NJ,,,0,0,0,0,0,0
11298,Cloud Data Architect,NJ,,,1,1,0,1,0,0
11299,"Senior Manager, IT Business Analyst for Global Biometric Sciences",NJ,,,1,0,0,0,0,0
11300,AWS Artificial Intelligence (AI) Engineer,OR,120640.0,135200.0,1,1,0,0,1,0
11301,Data Scientist I/II (Model Audit),VA,107300.0,185200.0,1,0,0,0,0,0
11302,Data Scientist,VA,,,1,0,0,1,0,0
11303,Data Scientist,VA,,,1,1,0,1,0,0
11304,Data Visualization Developer Expert | Work from Home!,VA,80000.0,115000.0,1,0,0,1,0,0
11305,Data Analytics Specialist,VA,,,0,0,0,0,0,0
11306,Data Scientist (Secret Clearance),VA,,,1,1,0,1,1,0
11307,Data Visualization Developer Expert | Work from Home!,VA,80000.0,115000.0,1,0,0,1,0,0
11308,Machine Learning (ML) QA/QC Engineer.,VA,37440.0,,1,1,0,0,1,0
11309,Senior Principal Data Scientist,VA,,,1,1,0,1,1,0
11310,Research/Data Analyst (Temporary),OK,31200.0,37440.0,0,0,0,0,0,0
11311,"Sr Data Scientist, Paid Media",RI,,,1,0,0,1,0,0
11312,Senior Data Analyst,WA,,,1,0,0,1,0,0
11313,"Data Science Manager, Analytics",WA,165000.0,232000.0,1,0,0,1,0,0
11314,Data Scientist 2 - Computer Vision,WA,108100.0,,1,1,1,0,0,0
11315,DATA COLLECTOR,WA,,,0,0,0,0,0,0
11316,"Machine Learning Engineer, Training an Acceleration",WA,,,1,0,0,0,0,0
11317,Principal Machine Learning Scientist - AI Automation & Optimization,WA,164500.0,292000.0,1,0,0,0,0,0
11318,"Software Engineer, Product - Generative AI",WA,173000.0,241000.0,0,1,0,0,1,0
11319,Software Engineer (Technical Leadership) - Machine Learning,WA,205000.0,281000.0,1,1,1,0,0,0
11320,DATA ANALYST,CT,100000.0,120000.0,1,0,0,0,0,0
11321,Senior Health Data Scientist,CT,,,1,0,0,1,0,0
11322,"CMI Associate Manager, Business Analytics - Blue Buffalo",CT,,,1,0,0,0,0,0
11323,Machine Learning Manager,DE,107300.0,259600.0,1,0,0,1,0,0
11324,Data Scientist,AZ,,,0,0,0,1,0,1
11325,"Data Scientist, Crypto Investment Firm",AZ,140000.0,170000.0,1,0,0,1,0,0
11326,Senior Director of AI Software Strategy/Senior AI Principal Engineer,AZ,,,0,0,0,0,0,0
11327,Product Lead- Artificial Intelligence,UT,,,0,0,0,0,0,0
11328,$55/hr Data Engineer | Hybrid (Nash) | 6 month contract - hire,TN,114400.0,,0,0,0,1,0,0
11329,Business Intelligence and Data Science Developer,TN,,,1,1,0,1,0,0
11330,Principal Data Scientist NPL,TN,,,1,0,0,1,0,0
11331,Postdoctoral Research Associate - Machine Learning for Protein Design,TN,,,1,0,0,0,0,0
11332,Senior Manager; Technical Architecture,NV,,,0,0,0,0,0,0
11333,Software Development Engineer in Test – GLCP Data Processing and Machine Learning Platform,MA,109400.0,251500.0,1,0,0,0,0,0
11334,Project Manager - Natural Language Processing & Data Science,MA,,,0,0,0,0,0,0
11335,Machine Learning Engineer,MA,,,1,0,0,0,0,0
11336,Senior Data Scientist,MA,120000.0,160000.0,1,0,1,0,0,0
11337,Data Engineer Analyst,MA,115000.0,160000.0,1,1,0,1,0,0
11338,Senior Machine Learning Engineer,MA,150000.0,200000.0,1,0,0,1,0,0
11339,Data Engineer (Informatica/Hadoop/Ab Initio),MA,70000.0,140000.0,1,0,0,1,0,0
11340,"Senior Real World Data Scientist, Medical Affairs",MA,,,1,0,0,1,0,0
11341,Senior Machine Learning Engineer,MA,,,0,0,0,1,0,0
11342,Artificial Intelligence - Conversational Designer (UX),MA,,,1,0,0,0,0,0
11343,"Associate Director, Statistical Programming",MA,,,0,0,0,1,0,0
11344,Sr. Growth Marketing Data Scientist (Cambridge),MA,160000.0,210000.0,1,0,0,1,0,0
11345,Data Scientist,IA,,,1,1,0,1,0,0
11346,Data Scientist IV Data Science,CA,158900.0,205590.0,0,0,0,0,0,0
11347,Cybersecurity Data Scientist,CA,120000.0,160000.0,1,0,0,1,0,0
11348,Staff Software Engineer - Applied Machine Learning,CA,,,1,0,0,0,0,0
11349,"Director, Product Data Science, Venmo",CA,120300.0,287100.0,1,0,0,1,0,0
11350,Data Scientist (Experienced),CA,170000.0,225000.0,1,0,0,1,0,0
11351,User Research Analyst - USDS,CA,101080.0,220611.0,1,0,0,1,0,0
11352,ML Supercomputer Performance Software Engineer - Autopilot AI / Tesla Bot (System-Level),CA,,,1,0,1,0,0,0
11353,"Senior Data Scientist, Merch Analytics - Remote",CA,,,1,0,0,1,0,0
11354,Senior Data Scientist,CA,120000.0,150000.0,1,0,0,1,0,0
11355,Data Engineer,CA,,,1,0,0,1,0,0
11356,"Sr. Project Manager, Data Science",CA,146000.0,,0,0,0,0,0,0
11357,"Data Engineer, Palo Alto",CA,,,1,1,1,1,0,0
11358,Senior Data Scientist,CA,120000.0,150000.0,1,0,0,1,0,0
11359,Specialty Finance and Fintech Analyst/Associate,CA,125000.0,160000.0,1,0,0,0,0,0
11360,Senior Process Engineer (Advanced R&D),CA,100000.0,200000.0,1,0,0,0,0,0
11361,Asset Protection Associate,IN,,,0,0,0,0,0,0
11362,"Machine Learning Architect (Senior Consultant) - Deloitte Center for AI Computing | Businesses, Global and Strategic Services (BGS)",IN,,,0,0,0,0,0,0
11363,"Analyst II, Data Analytics",AR,,,1,0,0,1,0,0
11364,Policy Analyst (AI),WA,75000.0,90000.0,0,0,0,0,0,0
11365,Data Analyst,VA,,,1,0,0,1,0,0
11366,Data Analyst,VA,,,1,0,0,1,0,0
11367,"Data Scientist, Junior",VA,58400.0,133000.0,1,0,0,1,0,0
11368,Principal Data Scientist - Applied Research,VA,171500.0,195800.0,1,0,1,0,0,0
11369,Senior Data Scientist,VA,160000.0,185000.0,0,0,0,1,0,0
11370,Data Quality Lead Analyst,VA,90940.0,154598.0,0,0,0,0,0,0
11371,Senior Analyst (Data Scientist),WA,140000.0,155000.0,0,0,0,0,0,0
11372,Principal Data Scientist,MD,,,1,0,0,0,0,0
11373,"AI Engineer, Senior",WA,93300.0,212000.0,1,1,1,0,0,0
11374,Business Analyst,VA,110000.0,125000.0,0,0,0,0,0,0
11375,Digital Research Analyst,VA,,,0,0,0,1,0,0
11376,"Data Analyst Support to INSCOM, TRADOC G2",VA,,,0,0,0,1,0,0
11377,Advisory Services Analyst (Project Delivery) (Remote Eligible),WA,70000.0,90000.0,0,0,0,0,0,0
11378,Machine Learning Framework Engineer,WA,,,1,1,0,0,0,0
11379,Senior Data Engineer (Remote-First),TX,,,1,0,0,1,0,0
11380,Data Scientist II,TX,,,1,0,0,1,0,0
11381,DATA ANALYST - FINANCIAL,TX,,,0,0,0,1,0,0
11382,Senior Data Scientist,TX,120000.0,150000.0,1,0,0,1,0,0
11383,Senior Business Data Analyst,TX,,,0,0,0,0,0,0
11384,Senior Data Scientist,TX,,,0,0,0,0,0,0
11385,Customer Quality Engineer,TX,110000.0,150000.0,0,0,0,0,0,0
11386,Workforce Analyst,TX,,,0,0,0,0,0,0
11387,Deep Learning Researcher,TX,,,0,0,1,0,0,0
11388,"Senior Backend Engineer, AI",TX,150000.0,190000.0,0,0,0,0,0,0
11389,RF/Wireless Engineering Scientist R26827,TX,93000.0,175000.0,1,0,1,0,0,1
11390,AI ML Algorithm Design System Integration Engineer Level 5,TX,,,0,1,1,0,0,0
11391,Assistant Vice President - Catastrophe Analytics,TX,,,1,0,0,1,0,0
11392,VP Science and Technology,TX,,,0,0,0,0,0,0
11393,Postdoctoral Fellow - Applied Decision Science,TX,,,0,0,0,0,0,0
11394,"Product Manager, Data Science",MO,,,0,0,0,0,0,0
11395,"Director, Data & Analytics",MO,,,0,0,0,0,0,0
11396,ASSISTANT or ASSOCIATE RESEARCH PROFESSOR /Vision Research Center /UMKC School of Medicine/ Ophthalmology,KS,,,0,0,0,0,0,0
11397,AOT Data Analyst III - Performance Team,VT,58240.0,4160.0,1,0,0,0,0,0
11398,Quantitative Researcher (Data Scientist),FL,,,1,0,1,1,0,1
11399,Senior Data Analyst,FL,,,1,0,0,1,0,0
11400,Data Quality Assurance Specialist,FL,,,0,0,0,0,0,0
11401,"Manager, Operations Analytics, PLK, US",FL,,,0,0,0,1,0,0
11402,Artificial Intelligence and Machine Learning Engineer Staff,FL,,,1,0,0,0,0,0
11403,Full-Stack Data Engineer / Analytics Engineer,FL,,,1,0,0,1,0,0
